dataset_name,scenario_type,correlation_strength,zero_probability,method,method_type,beta_rule,condition_number,converged,iterations,time_seconds,initial_gradient_norm,final_gradient_norm,gradient_reduction_factor,objective_value,train_accuracy,test_accuracy,train_mse,test_mse,relative_error_to_reference,relative_error_to_ldlt,q_dimension,lambda_reg,estimated_L,power_method_lambda_max_estimate,mu,activation,hidden_width,total_output_weights,alpha,beta
synthetic_well_conditioned,well_conditioned_corr_0_2,0.2,,Nesterov variable beta,scratch,variable beta,230.03920867447704,True,887,0.008097708981949836,2.83713538438988,9.828658899563972e-07,3.4642897034952755e-07,0.006473523396884964,1.0,1.0,0.0017044960704457348,0.0018231179023052238,1.589266775425985e-05,1.589266775424757e-05,71,0.05,11.501960433723852,11.388079637350348,0.05,tanh,70,210,0.08694170057027766,0.996640074598105
synthetic_well_conditioned,well_conditioned_corr_0_2,0.2,,PyTorch SGD momentum,library optimizer,library constant momentum,230.03920867447704,True,110,0.007506707974243909,2.83713538438988,9.528378808333344e-07,3.358450520464818e-07,0.006473523389236405,1.0,1.0,0.0017044976612100526,0.0018231236207610594,1.4731642597893406e-07,1.4731642639641404e-07,71,0.05,11.501960433723852,11.388079637350348,0.05,tanh,70,210,0.3060756447618775,0.7678868690078631
synthetic_well_conditioned,well_conditioned_corr_0_2,0.2,,PyTorch SGD Nesterov,library optimizer,library nesterov,230.03920867447704,True,138,0.009715583990328014,2.83713538438988,9.829267550141038e-07,3.4645042334681545e-07,0.006473523395635591,1.0,1.0,0.0017045176968289155,0.0018231420973875156,1.4038819163137536e-05,1.4038819162635519e-05,71,0.05,11.501960433723852,11.388079637350348,0.05,tanh,70,210,0.08694170057027766,0.8762915433848846
synthetic_well_conditioned,well_conditioned_corr_0_2,0.2,,NumPy solve,built-in benchmark,,230.03920867447704,True,0,4.254101077094674e-05,2.83713538438988,1.1569005991531137e-15,4.07770670909278e-16,0.006473523389186112,1.0,1.0,0.0017044972423465791,0.0018231230016910573,0.0,1.6350456800229667e-14,71,0.05,11.501960433723852,11.388079637350348,0.05,tanh,70,210,,
synthetic_well_conditioned,well_conditioned_corr_0_2,0.2,,SciPy LDLT,built-in benchmark,,230.03920867447704,True,0,0.00015016697579994798,2.83713538438988,9.325881312488806e-16,3.2870765927493156e-16,0.006473523389186112,1.0,1.0,0.0017044972423465735,0.0018231230016910543,1.7697296818068017e-14,1.1035684939639137e-14,71,0.05,11.501960433723852,11.388079637350348,0.05,tanh,70,210,,
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,LDLT,scratch,,249.61323657151618,True,0,0.002311749994987622,2.782519481333387,1.0053236158081358e-15,3.6129975820560415e-16,0.008145356925068056,1.0,1.0,0.0020503343052351458,0.002180441327212116,1.3397966387505619e-14,0.0,71,0.05,12.48066182857581,12.35709091938199,0.05,tanh,70,210,,
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,Heavy Ball,scratch,constant momentum,249.61323657151618,True,124,0.001012082997476682,2.782519481333387,7.743144525555584e-07,2.7827817837397705e-07,0.008145356925094176,1.0,1.0,0.002050333863465429,0.0021804406438803645,7.667808503972546e-08,7.667808443243436e-08,71,0.05,12.48066182857581,12.35709091938199,0.05,tanh,70,210,0.2834752939306643,0.7760665225006416
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,Nesterov,scratch,constant beta,249.61323657151618,True,147,0.001174125005491078,2.782519481333387,9.090487464004154e-07,3.266998676914197e-07,0.008145356929666916,1.0,1.0,0.002050339092867033,0.002180447978097126,1.1473507380884487e-05,1.1473507381394469e-05,71,0.05,12.48066182857581,12.35709091938199,0.05,tanh,70,210,0.08012395606380368,0.8809463789020542
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,Nesterov variable beta,scratch,variable beta,249.61323657151618,True,919,0.009317125019151717,2.782519481333387,9.826298450827143e-07,3.531439228636907e-07,0.008145356932671191,1.0,1.0,0.0020503484361036966,0.002180453602801724,1.5754972848043198e-05,1.5754972847208176e-05,71,0.05,12.48066182857581,12.35709091938199,0.05,tanh,70,210,0.08012395606380368,0.9967563871040848
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,PyTorch SGD momentum,library optimizer,library constant momentum,249.61323657151618,True,124,0.008366082998691127,2.782519481333387,7.743144536227438e-07,2.7827817875750906e-07,0.008145356925094178,1.0,1.0,0.002050333863465428,0.002180440643880366,7.667808515501632e-08,7.667808454772529e-08,71,0.05,12.48066182857581,12.35709091938199,0.05,tanh,70,210,0.2834752939306643,0.7760665225006416
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,PyTorch SGD Nesterov,library optimizer,library nesterov,249.61323657151618,True,147,0.010405292006907985,2.782519481333387,9.09048746388215e-07,3.2669986768703507e-07,0.008145356929666916,1.0,1.0,0.0020503390928670344,0.0021804479780971266,1.1473507380743545e-05,1.1473507381253528e-05,71,0.05,12.48066182857581,12.35709091938199,0.05,tanh,70,210,0.08012395606380368,0.8809463789020542
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,NumPy solve,built-in benchmark,,249.61323657151618,True,0,3.700001980178058e-05,2.782519481333387,1.007215975540471e-15,3.619798467890014e-16,0.008145356925068058,1.0,1.0,0.0020503343052351423,0.0021804413272121094,0.0,1.3397966387505619e-14,71,0.05,12.48066182857581,12.35709091938199,0.05,tanh,70,210,,
