dataset,algorithm,beta_rule,epsilon,hidden_width,iteration,gradient_norm,relative_objective_gap,relative_error_to_reference
digits,Nesterov variable beta,variable beta,1e-06,500,2220,0.0001353551843439891,3.933699484759412e-07,0.0032881634933565394
digits,Nesterov variable beta,variable beta,1e-06,500,2240,0.00013113864569368492,3.7304843347740757e-07,0.0032206344653838113
digits,Nesterov variable beta,variable beta,1e-06,500,2260,0.00012801683121475493,3.567893945843892e-07,0.0031645886662588366
digits,Nesterov variable beta,variable beta,1e-06,500,2280,0.00012643678847431493,3.463037952095016e-07,0.003126285129137802
digits,Nesterov variable beta,variable beta,1e-06,500,2300,0.00012505779676501104,3.398517031544257e-07,0.003103520305537364
digits,Nesterov variable beta,variable beta,1e-06,500,2320,0.00012306208343468723,3.354310638553626e-07,0.0030880990260010784
digits,Nesterov variable beta,variable beta,1e-06,500,2340,0.00012164714129918707,3.3236393358337946e-07,0.0030691494379777107
digits,Nesterov variable beta,variable beta,1e-06,500,2360,0.00012170668567520562,3.2870398647411037e-07,0.0030347023016760698
digits,Nesterov variable beta,variable beta,1e-06,500,2380,0.0001214221791370967,3.19830363207374e-07,0.002974979000464744
digits,Nesterov variable beta,variable beta,1e-06,500,2400,0.00011834417527755903,3.026889560941992e-07,0.002889291588497681
digits,Nesterov variable beta,variable beta,1e-06,500,2420,0.00011293559999492458,2.806520501413834e-07,0.002790987144844689
digits,Nesterov variable beta,variable beta,1e-06,500,2440,0.00010840461525915396,2.6153512334980977e-07,0.0027030925123420154
digits,Nesterov variable beta,variable beta,1e-06,500,2460,0.00010684849025321853,2.5058265681887626e-07,0.0026453678386399084
digits,Nesterov variable beta,variable beta,1e-06,500,2480,0.00010698233329692844,2.469022122725262e-07,0.0026232660700990455
digits,Nesterov variable beta,variable beta,1e-06,500,2500,0.00010655194671460186,2.464396353513143e-07,0.002628035211869649
digits,Nesterov variable beta,variable beta,1e-06,500,2520,0.00010505265801030225,2.464322303302735e-07,0.0026446897962346537
digits,Nesterov variable beta,variable beta,1e-06,500,2540,0.00010359910097544496,2.4631567741018046e-07,0.002658295706160207
digits,Nesterov variable beta,variable beta,1e-06,500,2560,0.00010321042233208096,2.454990348926822e-07,0.002655598615806021
digits,Nesterov variable beta,variable beta,1e-06,500,2580,0.00010332403786616881,2.415828386920227e-07,0.002625971177142855
digits,Nesterov variable beta,variable beta,1e-06,500,2600,0.00010205340867996433,2.3168116027039165e-07,0.002565099257885126
digits,Nesterov variable beta,variable beta,1e-06,500,2620,9.830625845637068e-05,2.1594571401883922e-07,0.0024798105676722823
digits,Nesterov variable beta,variable beta,1e-06,500,2640,9.348126031514789e-05,1.9905932684138872e-07,0.002388642255811388
digits,Nesterov variable beta,variable beta,1e-06,500,2660,9.04007619615347e-05,1.870179375668135e-07,0.0023142004268500633
digits,Nesterov variable beta,variable beta,1e-06,500,2680,9.014867292331422e-05,1.8227992774899615e-07,0.0022706401543407563
digits,Nesterov variable beta,variable beta,1e-06,500,2700,9.107288275474513e-05,1.8251643593703015e-07,0.0022564680263752264
digits,Nesterov variable beta,variable beta,1e-06,500,2720,9.123900478543412e-05,1.8359382679411507e-07,0.0022587952922436295
digits,Nesterov variable beta,variable beta,1e-06,500,2740,9.022064643695029e-05,1.8284061670259533e-07,0.002263177013747701
digits,Nesterov variable beta,variable beta,1e-06,500,2760,8.858824010536974e-05,1.7977621884213146e-07,0.0022600270484285047
digits,Nesterov variable beta,variable beta,1e-06,500,2780,8.692399081567773e-05,1.750713048559449e-07,0.0022455325182772
digits,Nesterov variable beta,variable beta,1e-06,500,2800,8.548495345003848e-05,1.6947974043612923e-07,0.00221992514297522
digits,Nesterov variable beta,variable beta,1e-06,500,2820,8.411469014782894e-05,1.6341696471022793e-07,0.002185742876498522
digits,Nesterov variable beta,variable beta,1e-06,500,2840,8.245081670621657e-05,1.572431073820768e-07,0.002146909871252368
digits,Nesterov variable beta,variable beta,1e-06,500,2860,8.065839253662882e-05,1.51749507737442e-07,0.0021078810130475173
digits,Nesterov variable beta,variable beta,1e-06,500,2880,7.955112564877558e-05,1.4779392902564137e-07,0.002071793372645964
digits,Nesterov variable beta,variable beta,1e-06,500,2900,7.940477722229098e-05,1.4516005637787988e-07,0.0020385129194422824
digits,Nesterov variable beta,variable beta,1e-06,500,2920,7.928391992782721e-05,1.423445897125175e-07,0.002005183860765219
digits,Nesterov variable beta,variable beta,1e-06,500,2940,7.819479507413747e-05,1.3797828825323766e-07,0.00196976029457516
digits,Nesterov variable beta,variable beta,1e-06,500,2960,7.620179373436277e-05,1.3219803902952965e-07,0.001934280430149815
digits,Nesterov variable beta,variable beta,1e-06,500,2980,7.402893497989725e-05,1.2644870293898602e-07,0.0019046187220956895
digits,Nesterov variable beta,variable beta,1e-06,500,3000,7.227019281391037e-05,1.223609126382863e-07,0.0018867989475088388
digits,Nesterov variable beta,variable beta,1e-06,500,3020,7.138238646911953e-05,1.2085965850339164e-07,0.0018824726452128947
digits,Nesterov variable beta,variable beta,1e-06,500,3040,7.163779606284075e-05,1.2157974361992618e-07,0.001886462595174429
digits,Nesterov variable beta,variable beta,1e-06,500,3060,7.24526596310537e-05,1.2267591140147083e-07,0.0018883012698300548
digits,Nesterov variable beta,variable beta,1e-06,500,3080,7.248473907115424e-05,1.2175089539323558e-07,0.0018774619140520322
digits,Nesterov variable beta,variable beta,1e-06,500,3100,7.095351458021462e-05,1.1765378069017451e-07,0.001849167383357197
digits,Nesterov variable beta,variable beta,1e-06,500,3120,6.848508995034755e-05,1.1138652100672886e-07,0.0018069031434470098
digits,Nesterov variable beta,variable beta,1e-06,500,3140,6.636342288022415e-05,1.0508776299156253e-07,0.001760129132681225
digits,Nesterov variable beta,variable beta,1e-06,500,3160,6.513653219984945e-05,1.0033890067429052e-07,0.001719121254395651
digits,Nesterov variable beta,variable beta,1e-06,500,3180,6.443605688050944e-05,9.755348688578191e-08,0.001690425666918576
digits,Nesterov variable beta,variable beta,1e-06,500,3200,6.397216092166997e-05,9.645485628262396e-08,0.0016749586346239144
digits,Nesterov variable beta,variable beta,1e-06,500,3220,6.389971661592263e-05,9.644407132636257e-08,0.0016684774182473907
digits,Nesterov variable beta,variable beta,1e-06,500,3240,6.413827742888993e-05,9.64950038900847e-08,0.00166366547315546
digits,Nesterov variable beta,variable beta,1e-06,500,3260,6.398601419861007e-05,9.53386894153585e-08,0.0016535415353324744
digits,Nesterov variable beta,variable beta,1e-06,500,3280,6.276573798703159e-05,9.231231740125523e-08,0.001635139317006121
digits,Nesterov variable beta,variable beta,1e-06,500,3300,6.0654461229453826e-05,8.807549843614648e-08,0.001611214016491925
digits,Nesterov variable beta,variable beta,1e-06,500,3320,5.8689886893067335e-05,8.424317787802948e-08,0.0015882600884892925
digits,Nesterov variable beta,variable beta,1e-06,500,3340,5.7845833739737296e-05,8.212042644506479e-08,0.0015716948034367414
digits,Nesterov variable beta,variable beta,1e-06,500,3360,5.8100558235673286e-05,8.171251351940523e-08,0.0015617619858789753
digits,Nesterov variable beta,variable beta,1e-06,500,3380,5.86028795892626e-05,8.185884121936216e-08,0.0015534985052183276
digits,Nesterov variable beta,variable beta,1e-06,500,3400,5.8556378224215395e-05,8.119401594119946e-08,0.0015404821991841346
digits,Nesterov variable beta,variable beta,1e-06,500,3420,5.768319664880983e-05,7.903383668350639e-08,0.001519112316235523
digits,Nesterov variable beta,variable beta,1e-06,500,3440,5.6148584134418195e-05,7.566368427636139e-08,0.0014907055108046652
digits,Nesterov variable beta,variable beta,1e-06,500,3460,5.443834638334188e-05,7.207755860216825e-08,0.0014606945289490187
digits,Nesterov variable beta,variable beta,1e-06,500,3480,5.3225697004843496e-05,6.937027120790251e-08,0.0014355310539742071
digits,Nesterov variable beta,variable beta,1e-06,500,3500,5.29187841074884e-05,6.804136389038096e-08,0.0014189235420293122
digits,Nesterov variable beta,variable beta,1e-06,500,3520,5.3183285920617534e-05,6.767371987792536e-08,0.0014099090417034907
digits,Nesterov variable beta,variable beta,1e-06,500,3540,5.320565145003788e-05,6.733621638055354e-08,0.0014042629652878836
digits,Nesterov variable beta,variable beta,1e-06,500,3560,5.252727902108324e-05,6.63943810902401e-08,0.0013978132397678162
digits,Nesterov variable beta,variable beta,1e-06,500,3580,5.145798372606394e-05,6.492798668156219e-08,0.0013886437750178294
digits,Nesterov variable beta,variable beta,1e-06,500,3600,5.06231543937798e-05,6.338694170937575e-08,0.0013768088788606923
digits,Nesterov variable beta,variable beta,1e-06,500,3620,5.0210102428636755e-05,6.199269042550526e-08,0.0013628128742211977
digits,Nesterov variable beta,variable beta,1e-06,500,3640,4.9851136685622044e-05,6.059024725002526e-08,0.001346851589743669
digits,Nesterov variable beta,variable beta,1e-06,500,3660,4.918712475873556e-05,5.899713477475199e-08,0.0013293113672915022
digits,Nesterov variable beta,variable beta,1e-06,500,3680,4.82883904393012e-05,5.7318416221696644e-08,0.0013113698517779543
digits,Nesterov variable beta,variable beta,1e-06,500,3700,4.7514413843725435e-05,5.586056482653756e-08,0.0012946061187070674
digits,Nesterov variable beta,variable beta,1e-06,500,3720,4.7102877142251e-05,5.4803047919160797e-08,0.0012798784675327596
digits,Nesterov variable beta,variable beta,1e-06,500,3740,4.6945246383360815e-05,5.4006264377237656e-08,0.00126665190086246
digits,Nesterov variable beta,variable beta,1e-06,500,3760,4.6710893387113655e-05,5.3129674604246446e-08,0.0012535299935615557
digits,Nesterov variable beta,variable beta,1e-06,500,3780,4.614262227771131e-05,5.1930562655622126e-08,0.0012395594763329068
digits,Nesterov variable beta,variable beta,1e-06,500,3800,4.527836754581731e-05,5.047606040087249e-08,0.001225157148549617
digits,Nesterov variable beta,variable beta,1e-06,500,3820,4.443471681724249e-05,4.9081446115706306e-08,0.0012118397987016599
digits,Nesterov variable beta,variable beta,1e-06,500,3840,4.3920045995517704e-05,4.8024529755719136e-08,0.0012009742006257608
digits,Nesterov variable beta,variable beta,1e-06,500,3860,4.37163328846479e-05,4.730395150587263e-08,0.0011926576912727384
digits,Nesterov variable beta,variable beta,1e-06,500,3880,4.350320272645047e-05,4.6678948956158095e-08,0.0011857207354305655
digits,Nesterov variable beta,variable beta,1e-06,500,3900,4.301994786008701e-05,4.5937419521080436e-08,0.0011787009157061476
digits,Nesterov variable beta,variable beta,1e-06,500,3920,4.234874869914354e-05,4.5094311715287994e-08,0.0011706902937966396
digits,Nesterov variable beta,variable beta,1e-06,500,3940,4.181366196640745e-05,4.4307543259347604e-08,0.0011612695928171807
digits,Nesterov variable beta,variable beta,1e-06,500,3960,4.159251745159671e-05,4.3621936327009614e-08,0.001149890467913915
digits,Nesterov variable beta,variable beta,1e-06,500,3980,4.1471696593691654e-05,4.2851965031953654e-08,0.0011357296898159817
digits,Nesterov variable beta,variable beta,1e-06,500,4000,4.1066175847752886e-05,4.1762495545105693e-08,0.0011184697532622865
digits,Nesterov variable beta,variable beta,1e-06,500,4020,4.026595193743795e-05,4.03565830892072e-08,0.001099281539371569
digits,Nesterov variable beta,variable beta,1e-06,500,4040,3.938737078267321e-05,3.893136747701309e-08,0.0010808358416119943
digits,Nesterov variable beta,variable beta,1e-06,500,4060,3.8828522163445066e-05,3.782053485668069e-08,0.0010660290048036907
digits,Nesterov variable beta,variable beta,1e-06,500,4080,3.861162608831666e-05,3.7113876319438965e-08,0.0010564343392345102
digits,Nesterov variable beta,variable beta,1e-06,500,4100,3.84083720535683e-05,3.666284800751818e-08,0.0010517827452884733
digits,Nesterov variable beta,variable beta,1e-06,500,4120,3.800323724500924e-05,3.6317839013921827e-08,0.0010505865541771647
digits,Nesterov variable beta,variable beta,1e-06,500,4140,3.755894249982735e-05,3.607008088046815e-08,0.0010508589628724374
digits,Nesterov variable beta,variable beta,1e-06,500,4160,3.736325535124685e-05,3.59315642378677e-08,0.0010502469844092992
digits,Nesterov variable beta,variable beta,1e-06,500,4180,3.739807464263588e-05,3.5747866181101706e-08,0.001046077198309399
digits,Nesterov variable beta,variable beta,1e-06,500,4200,3.7301759038069805e-05,3.5228947523058274e-08,0.0010360856553102648
digits,Nesterov variable beta,variable beta,1e-06,500,4220,3.677216679222418e-05,3.4202316298581614e-08,0.0010196778046292236
digits,Nesterov variable beta,variable beta,1e-06,500,4240,3.590504190453539e-05,3.280571934938248e-08,0.0009987015361455462
digits,Nesterov variable beta,variable beta,1e-06,500,4260,3.5092128298637606e-05,3.139568190146935e-08,0.0009769251621647272
digits,Nesterov variable beta,variable beta,1e-06,500,4280,3.4595280009835546e-05,3.0274731346868755e-08,0.0009584471709132477
digits,Nesterov variable beta,variable beta,1e-06,500,4300,3.4306201819458857e-05,2.953223622592649e-08,0.0009461093834227871
digits,Nesterov variable beta,variable beta,1e-06,500,4320,3.399570738542494e-05,2.9123212119674946e-08,0.0009407858126909362
digits,Nesterov variable beta,variable beta,1e-06,500,4340,3.3672046614599976e-05,2.9010020247133284e-08,0.0009414420635735485
digits,Nesterov variable beta,variable beta,1e-06,500,4360,3.354902171526703e-05,2.9153785136015742e-08,0.0009453979891272171
digits,Nesterov variable beta,variable beta,1e-06,500,4380,3.3695061722554146e-05,2.939022547554515e-08,0.0009487649128065321
digits,Nesterov variable beta,variable beta,1e-06,500,4400,3.385753028438157e-05,2.9402975137982068e-08,0.0009474716124713532
digits,Nesterov variable beta,variable beta,1e-06,500,4420,3.367524209867812e-05,2.8890609640730425e-08,0.0009388391874486809
digits,Nesterov variable beta,variable beta,1e-06,500,4440,3.2984829031179136e-05,2.7793210718995986e-08,0.0009229627260641903
digits,Nesterov variable beta,variable beta,1e-06,500,4460,3.194833492414923e-05,2.6378215847722153e-08,0.0009030208016853427
digits,Nesterov variable beta,variable beta,1e-06,500,4480,3.09805096550399e-05,2.5106943829511508e-08,0.0008840607479747816
digits,Nesterov variable beta,variable beta,1e-06,500,4500,3.0501517906425003e-05,2.4362922068643655e-08,0.0008705778751199521
digits,Nesterov variable beta,variable beta,1e-06,500,4520,3.060820509077802e-05,2.4219436636774283e-08,0.0008641750006692595
digits,Nesterov variable beta,variable beta,1e-06,500,4540,3.097062747795398e-05,2.4412455071343153e-08,0.000862956805396629
digits,Nesterov variable beta,variable beta,1e-06,500,4560,3.112017424047805e-05,2.4544325419317836e-08,0.000863111533860577
digits,Nesterov variable beta,variable beta,1e-06,500,4580,3.0828825750026425e-05,2.43573606284464e-08,0.0008613059582707943
digits,Nesterov variable beta,variable beta,1e-06,500,4600,3.0233513456504233e-05,2.3861358347532224e-08,0.000856131714545471
digits,Nesterov variable beta,variable beta,1e-06,500,4620,2.9661927625489686e-05,2.3240731769624823e-08,0.0008479956082706376
digits,Nesterov variable beta,variable beta,1e-06,500,4640,2.9335424281227765e-05,2.2659531570545788e-08,0.0008380841559654953
digits,Nesterov variable beta,variable beta,1e-06,500,4660,2.9197622555250006e-05,2.2143279224118295e-08,0.0008274565638341265
digits,Nesterov variable beta,variable beta,1e-06,500,4680,2.9006307172778942e-05,2.1619201276412703e-08,0.0008168940183419614
digits,Nesterov variable beta,variable beta,1e-06,500,4700,2.858469254439174e-05,2.105107457794908e-08,0.0008072920161850483
digits,Nesterov variable beta,variable beta,1e-06,500,4720,2.8010196139677702e-05,2.0527792229940722e-08,0.0007998275600011461
digits,Nesterov variable beta,variable beta,1e-06,500,4740,2.757940079445671e-05,2.020898010046679e-08,0.0007953733046184915
digits,Nesterov variable beta,variable beta,1e-06,500,4760,2.7536248821743688e-05,2.0165652869774675e-08,0.0007935095587727764
digits,Nesterov variable beta,variable beta,1e-06,500,4780,2.7794035101409896e-05,2.0266507791411037e-08,0.0007921573437076685
digits,Nesterov variable beta,variable beta,1e-06,500,4800,2.797408737491739e-05,2.023616336999101e-08,0.0007884856889054788
digits,Nesterov variable beta,variable beta,1e-06,500,4820,2.7735898675554994e-05,1.9856351507474557e-08,0.0007806063326972055
digits,Nesterov variable beta,variable beta,1e-06,500,4840,2.7061610789608964e-05,1.9139589746419716e-08,0.0007688493716627362
digits,Nesterov variable beta,variable beta,1e-06,500,4860,2.6265255590266064e-05,1.8321777053853516e-08,0.0007557045974644238
digits,Nesterov variable beta,variable beta,1e-06,500,4880,2.572949589078637e-05,1.768447925598604e-08,0.0007444208945241496
digits,Nesterov variable beta,variable beta,1e-06,500,4900,2.5590719507441156e-05,1.7365955132242483e-08,0.0007371705080288937
digits,Nesterov variable beta,variable beta,1e-06,500,4920,2.5685432574281353e-05,1.7307481794959223e-08,0.0007340117320886893
digits,Nesterov variable beta,variable beta,1e-06,500,4940,2.576987037418004e-05,1.733932337988353e-08,0.0007332271564474978
digits,Nesterov variable beta,variable beta,1e-06,500,4960,2.57060609295465e-05,1.7301459140361963e-08,0.0007325236930903117
digits,Nesterov variable beta,variable beta,1e-06,500,4980,2.5467885328401222e-05,1.7113599468099316e-08,0.0007301617936636841
digits,Nesterov variable beta,variable beta,1e-06,500,5000,2.5094048673758025e-05,1.6787141079999124e-08,0.0007254838762834668
digits,Nesterov variable beta,variable beta,1e-06,500,5020,2.4691229408120397e-05,1.6399681793122234e-08,0.0007188077233361605
digits,Nesterov variable beta,variable beta,1e-06,500,5040,2.4406764085678826e-05,1.6037469213747713e-08,0.0007108999776565827
digits,Nesterov variable beta,variable beta,1e-06,500,5060,2.429276318191054e-05,1.572806880567601e-08,0.0007024103398257243
digits,Nesterov variable beta,variable beta,1e-06,500,5080,2.4209087146189853e-05,1.5424355417903435e-08,0.0006936957994590328
digits,Nesterov variable beta,variable beta,1e-06,500,5100,2.395544319683023e-05,1.5072510642366588e-08,0.0006851349767065271
digits,Nesterov variable beta,variable beta,1e-06,500,5120,2.3518859297587625e-05,1.4698078587560559e-08,0.0006774754922849787
digits,Nesterov variable beta,variable beta,1e-06,500,5140,2.31324626126776e-05,1.4402267919932932e-08,0.0006716258151436953
digits,Nesterov variable beta,variable beta,1e-06,500,5160,2.302948377779349e-05,1.4255782762595537e-08,0.0006679192451287478
digits,Nesterov variable beta,variable beta,1e-06,500,5180,2.315067680602885e-05,1.4206079451684062e-08,0.0006656221725706462
digits,Nesterov variable beta,variable beta,1e-06,500,5200,2.3184571381946135e-05,1.4111760440749244e-08,0.0006633560382037172
digits,Nesterov variable beta,variable beta,1e-06,500,5220,2.2897000400375955e-05,1.3877994406441552e-08,0.0006601360329114593
digits,Nesterov variable beta,variable beta,1e-06,500,5240,2.2369544468689164e-05,1.35518297555981e-08,0.000656028342751367
digits,Nesterov variable beta,variable beta,1e-06,500,5260,2.193033181814928e-05,1.327622647928628e-08,0.0006517789995857876
digits,Nesterov variable beta,variable beta,1e-06,500,5280,2.18407916032775e-05,1.3147499713928035e-08,0.0006477662295670689
digits,Nesterov variable beta,variable beta,1e-06,500,5300,2.2033369449898094e-05,1.3115533784024969e-08,0.0006433107262560799
digits,Nesterov variable beta,variable beta,1e-06,500,5320,2.2185536063851923e-05,1.3019851072271216e-08,0.0006370741433505885
digits,Nesterov variable beta,variable beta,1e-06,500,5340,2.201860303915396e-05,1.2724982664802376e-08,0.0006282639214446869
digits,Nesterov variable beta,variable beta,1e-06,500,5360,2.150162622122606e-05,1.223497815561192e-08,0.0006176622924452769
digits,Nesterov variable beta,variable beta,1e-06,500,5380,2.084104084890787e-05,1.1698054039332995e-08,0.0006076480457684457
digits,Nesterov variable beta,variable beta,1e-06,500,5400,2.0326716982528586e-05,1.1310831063426896e-08,0.0006010579321574352
digits,Nesterov variable beta,variable beta,1e-06,500,5420,2.0155283124042876e-05,1.119969196550219e-08,0.0005994956272531175
digits,Nesterov variable beta,variable beta,1e-06,500,5440,2.033199513437375e-05,1.1350932568876537e-08,0.000602180121787764
digits,Nesterov variable beta,variable beta,1e-06,500,5460,2.0684026965168173e-05,1.1616358083776923e-08,0.0006061553610241066
digits,Nesterov variable beta,variable beta,1e-06,500,5480,2.0952054654689407e-05,1.1784248701851574e-08,0.0006077100969743643
digits,Nesterov variable beta,variable beta,1e-06,500,5500,2.091352203913033e-05,1.1684112094512145e-08,0.0006041173396486792
digits,Nesterov variable beta,variable beta,1e-06,500,5520,2.0494180166409654e-05,1.127619508878297e-08,0.0005948560850910746
digits,Nesterov variable beta,variable beta,1e-06,500,5540,1.981732768740362e-05,1.0674558584278238e-08,0.000581890455915722
digits,Nesterov variable beta,variable beta,1e-06,500,5560,1.91480043348657e-05,1.0085640919643701e-08,0.0005689030745760498
digits,Nesterov variable beta,variable beta,1e-06,500,5580,1.873915236392834e-05,9.699122310857788e-09,0.0005596802926116088
digits,Nesterov variable beta,variable beta,1e-06,500,5600,1.867920302022397e-05,9.59869379812961e-09,0.0005563102000720202
digits,Nesterov variable beta,variable beta,1e-06,500,5620,1.887311154317897e-05,9.73885556920795e-09,0.0005582016715118943
digits,Nesterov variable beta,variable beta,1e-06,500,5640,1.914880077872867e-05,9.983245022326948e-09,0.0005625215364741542
digits,Nesterov variable beta,variable beta,1e-06,500,5660,1.9351575610759078e-05,1.0168275832445062e-08,0.0005656359293204213
digits,Nesterov variable beta,variable beta,1e-06,500,5680,1.9365754145708482e-05,1.016239575823974e-08,0.0005646377278161994
digits,Nesterov variable beta,variable beta,1e-06,500,5700,1.9120610589159647e-05,9.911060333545052e-09,0.0005583728595130635
digits,Nesterov variable beta,variable beta,1e-06,500,5720,1.8628335888072407e-05,9.460499827973479e-09,0.0005478130143739895
digits,Nesterov variable beta,variable beta,1e-06,500,5740,1.80204715840714e-05,8.94494141256974e-09,0.0005357320296957244
digits,Nesterov variable beta,variable beta,1e-06,500,5760,1.751388132891729e-05,8.530198034040204e-09,0.0005256530620309748
digits,Nesterov variable beta,variable beta,1e-06,500,5780,1.7291472026612924e-05,8.336020457244686e-09,0.0005202906039351987
digits,Nesterov variable beta,variable beta,1e-06,500,5800,1.738422381525026e-05,8.38026384397672e-09,0.0005202088878847428
digits,Nesterov variable beta,variable beta,1e-06,500,5820,1.766367374994687e-05,8.575140403310755e-09,0.000523567365615954
digits,Nesterov variable beta,variable beta,1e-06,500,5840,1.7933452073228698e-05,8.772461493333772e-09,0.0005271289049758845
digits,Nesterov variable beta,variable beta,1e-06,500,5860,1.802258893291508e-05,8.831237463535757e-09,0.000527817677027228
digits,Nesterov variable beta,variable beta,1e-06,500,5880,1.7839475784461952e-05,8.678105817283566e-09,0.000523981732255166
digits,Nesterov variable beta,variable beta,1e-06,500,5900,1.740279430445357e-05,8.337888726672738e-09,0.0005159504537288414
digits,Nesterov variable beta,variable beta,1e-06,500,5920,1.6849423273578362e-05,7.920707909003788e-09,0.0005058161323909804
digits,Nesterov variable beta,variable beta,1e-06,500,5940,1.6388779052828964e-05,7.568008900116219e-09,0.0004965083013207622
digits,Nesterov variable beta,variable beta,1e-06,500,5960,1.6190728104325342e-05,7.3822096352538225e-09,0.0004904403004287086
digits,Nesterov variable beta,variable beta,1e-06,500,5980,1.6272435951686222e-05,7.378150881920398e-09,0.0004883569105225687
digits,Nesterov variable beta,variable beta,1e-06,500,6000,1.6493261096408887e-05,7.483546490827386e-09,0.0004890902305060079
digits,Nesterov variable beta,variable beta,1e-06,500,6020,1.6663596904871606e-05,7.58475597606445e-09,0.000490360505455051
digits,Nesterov variable beta,variable beta,1e-06,500,6040,1.6657294228984977e-05,7.587055830815537e-09,0.0004900172291120051
digits,Nesterov variable beta,variable beta,1e-06,500,6060,1.645173372971401e-05,7.455411524248667e-09,0.0004869808457999971
digits,Nesterov variable beta,variable beta,1e-06,500,6080,1.6107979980170065e-05,7.220419026565672e-09,0.00048154409964957574
digits,Nesterov variable beta,variable beta,1e-06,500,6100,1.573279607942773e-05,6.955310188905273e-09,0.0004750676899980134
digits,Nesterov variable beta,variable beta,1e-06,500,6120,1.5441108324414122e-05,6.739260885457732e-09,0.0004692676568801837
digits,Nesterov variable beta,variable beta,1e-06,500,6140,1.531141224000098e-05,6.621957024388614e-09,0.0004653840378133777
digits,Nesterov variable beta,variable beta,1e-06,500,6160,1.534051277587715e-05,6.602816335354866e-09,0.00046360663283629653
digits,Nesterov variable beta,variable beta,1e-06,500,6180,1.5438397023806935e-05,6.635023266921003e-09,0.00046306335870918155
digits,Nesterov variable beta,variable beta,1e-06,500,6200,1.5485897780111224e-05,6.653509146414827e-09,0.0004623530767444004
digits,Nesterov variable beta,variable beta,1e-06,500,6220,1.5413203224774374e-05,6.610291605757546e-09,0.0004602643673991925
digits,Nesterov variable beta,variable beta,1e-06,500,6240,1.5234964447238836e-05,6.494525375821958e-09,0.0004562755749591654
digits,Nesterov variable beta,variable beta,1e-06,500,6260,1.501831628767949e-05,6.327024168473194e-09,0.00045066179302754623
digits,Nesterov variable beta,variable beta,1e-06,500,6280,1.4816992969201131e-05,6.1397976980348545e-09,0.0004442922736342489
digits,Nesterov variable beta,variable beta,1e-06,500,6300,1.4634355691986394e-05,5.960446705643996e-09,0.0004383083617473725
digits,Nesterov variable beta,variable beta,1e-06,500,6320,1.444865457796537e-05,5.8110174866454756e-09,0.0004338106019933734
digits,Nesterov variable beta,variable beta,1e-06,500,6340,1.4267239494767474e-05,5.713240783244977e-09,0.0004315623786156377
digits,Nesterov variable beta,variable beta,1e-06,500,6360,1.4146601489822384e-05,5.685556886403376e-09,0.00043168921743301253
digits,Nesterov variable beta,variable beta,1e-06,500,6380,1.4149158404493521e-05,5.727880725281409e-09,0.0004334648873857115
digits,Nesterov variable beta,variable beta,1e-06,500,6400,1.427094402025252e-05,5.806453415302393e-09,0.00043537958260004005
digits,Nesterov variable beta,variable beta,1e-06,500,6420,1.4412730941201875e-05,5.856995791142516e-09,0.00043560040432463504
digits,Nesterov variable beta,variable beta,1e-06,500,6440,1.4431296369466023e-05,5.8129773494730586e-09,0.00043269803965405947
digits,Nesterov variable beta,variable beta,1e-06,500,6460,1.4232647005853643e-05,5.6452179458821306e-09,0.00042633172923319576
digits,Nesterov variable beta,variable beta,1e-06,500,6480,1.3841776435433603e-05,5.38591589382964e-09,0.0004175639781738165
digits,Nesterov variable beta,variable beta,1e-06,500,6500,1.3404756352990827e-05,5.117054210912464e-09,0.0004085804338252257
digits,Nesterov variable beta,variable beta,1e-06,500,6520,1.3108877780439515e-05,4.927164995449651e-09,0.0004018057052428426
digits,Nesterov variable beta,variable beta,1e-06,500,6540,1.3057330916529825e-05,4.86355294926355e-09,0.000398763235302589
digits,Nesterov variable beta,variable beta,1e-06,500,6560,1.3199257716846843e-05,4.91036834804337e-09,0.00039934703449294966
digits,Nesterov variable beta,variable beta,1e-06,500,6580,1.3382796363172907e-05,5.00388178115152e-09,0.00040200498835361225
digits,Nesterov variable beta,variable beta,1e-06,500,6600,1.3467130201958876e-05,5.071182654359241e-09,0.0004046457500679257
digits,Nesterov variable beta,variable beta,1e-06,500,6620,1.339435387020763e-05,5.066520938901142e-09,0.0004056015027677538
digits,Nesterov variable beta,variable beta,1e-06,500,6640,1.3196076455282272e-05,4.986166327047847e-09,0.00040414357042414394
digits,Nesterov variable beta,variable beta,1e-06,500,6660,1.2957409490289101e-05,4.8588603834831545e-09,0.0004004713065394572
digits,Nesterov variable beta,variable beta,1e-06,500,6680,1.2762723652321428e-05,4.722577232052494e-09,0.0003953598405545067
digits,Nesterov variable beta,variable beta,1e-06,500,6700,1.2647555030894513e-05,4.6032284789498945e-09,0.0003897228755961582
digits,Nesterov variable beta,variable beta,1e-06,500,6720,1.2585858373326572e-05,4.506866532749676e-09,0.00038430419738982435
digits,Nesterov variable beta,variable beta,1e-06,500,6740,1.252330236383122e-05,4.426799468659759e-09,0.00037958778511922183
digits,Nesterov variable beta,variable beta,1e-06,500,6760,1.242807262446026e-05,4.3567593421833806e-09,0.0003758593793876753
digits,Nesterov variable beta,variable beta,1e-06,500,6780,1.2315088520543056e-05,4.29815015523527e-09,0.0003732691319832326
digits,Nesterov variable beta,variable beta,1e-06,500,6800,1.2224502648339257e-05,4.25623170041689e-09,0.0003718056975532157
